"","pID","age","mass","height","hand","velo_max","velo_min","throw","velo","max_elb_var","max_shldr_ir"
"634","p18",20,216.4,75,"R",85.1,30,10,49.3,27.303664,30.420319
"635","p18",20,216.4,75,"R",85.1,30,11,54.8,33.519254,35.396214
"636","p18",20,216.4,75,"R",85.1,30,12,63.6,44.32945,47.914066
"637","p18",20,216.4,75,"R",85.1,30,13,70.6,54.33845,57.341587
"638","p18",20,216.4,75,"R",85.1,30,14,72.4,59.843655,61.076386
"639","p18",20,216.4,75,"R",85.1,30,15,75.4,63.3439,63.528483
"640","p18",20,216.4,75,"R",85.1,30,16,74.5,61.197652,60.724135
"641","p18",20,216.4,75,"R",85.1,30,17,77.9,66.953654,65.543138
"642","p18",20,216.4,75,"R",85.1,30,18,78.9,73.912337,71.708606
"643","p18",20,216.4,75,"R",85.1,30,19,81.8,76.543424,72.848256
"644","p18",20,216.4,75,"R",85.1,30,20,80.5,74.445747,71.151236
"645","p18",20,216.4,75,"R",85.1,30,21,79.7,75.804841,71.057064
"646","p18",20,216.4,75,"R",85.1,30,22,84.1,81.891999,76.551221
"647","p18",20,216.4,75,"R",85.1,30,23,82.5,78.373364,73.890719
"648","p18",20,216.4,75,"R",85.1,30,24,84.1,78.915899,69.428272
"649","p18",20,216.4,75,"R",85.1,30,25,83.1,82.160803,75.527585
"650","p18",20,216.4,75,"R",85.1,30,26,82,80.183708,74.567367
"651","p18",20,216.4,75,"R",85.1,30,27,83.8,80.57258,78.160992
"652","p18",20,216.4,75,"R",85.1,30,28,85.1,85.200038,81.839909
"653","p18",20,216.4,75,"R",85.1,30,29,84.6,87.693721,84.395863
"654","p18",20,216.4,75,"R",85.1,30,30,83.9,84.837945,80.894731
"655","p19",20,213.4,80,"L",75.3,34.8,1,34.8,17.047069,24.646401
"656","p19",20,213.4,80,"L",75.3,34.8,2,36.5,14.856785,25.504162
"657","p19",20,213.4,80,"L",75.3,34.8,3,36.9,16.275764,24.668864
"658","p19",20,213.4,80,"L",75.3,34.8,4,38.3,16.601611,28.559058
"659","p19",20,213.4,80,"L",75.3,34.8,5,41.1,16.125524,29.185865
"660","p19",20,213.4,80,"L",75.3,34.8,6,46.2,21.47964,34.652681
"661","p19",20,213.4,80,"L",75.3,34.8,7,48.5,21.988171,35.727351
"662","p19",20,213.4,80,"L",75.3,34.8,8,48.3,23.376513,36.148709
"663","p19",20,213.4,80,"L",75.3,34.8,9,50.4,25.259847,40.743764
"664","p19",20,213.4,80,"L",75.3,34.8,10,50.8,25.371787,38.340194
"665","p19",20,213.4,80,"L",75.3,34.8,11,53.5,27.455647,43.278835
"666","p19",20,213.4,80,"L",75.3,34.8,12,54.4,28.54216,48.050983
"667","p19",20,213.4,80,"L",75.3,34.8,13,58.1,30.046752,47.183296
"668","p19",20,213.4,80,"L",75.3,34.8,14,60.8,33.150242,52.082975
"669","p19",20,213.4,80,"L",75.3,34.8,15,64.3,35.496683,58.63459
"670","p19",20,213.4,80,"L",75.3,34.8,16,63.8,33.936182,54.442486
"671","p19",20,213.4,80,"L",75.3,34.8,17,64.3,36.131757,54.52071
"672","p19",20,213.4,80,"L",75.3,34.8,18,63.6,35.153205,57.660522
"673","p19",20,213.4,80,"L",75.3,34.8,19,63.6,35.150839,53.932367
"674","p19",20,213.4,80,"L",75.3,34.8,20,67.1,37.144017,57.752849
"675","p19",20,213.4,80,"L",75.3,34.8,21,64.6,35.238417,53.695859
"676","p19",20,213.4,80,"L",75.3,34.8,22,69.2,38.520943,62.693443
"677","p19",20,213.4,80,"L",75.3,34.8,23,65.1,37.729812,58.712059
"678","p19",20,213.4,80,"L",75.3,34.8,24,70.6,39.824839,62.276667
"679","p19",20,213.4,80,"L",75.3,34.8,25,70.3,43.535697,65.039126
"680","p19",20,213.4,80,"L",75.3,34.8,26,71.1,43.883371,65.013481
"681","p19",20,213.4,80,"L",75.3,34.8,27,71.6,42.834885,65.739375
"682","p19",20,213.4,80,"L",75.3,34.8,28,71.3,42.924255,61.454207
"683","p19",20,213.4,80,"L",75.3,34.8,29,72.6,42.589884,62.884102
"684","p19",20,213.4,80,"L",75.3,34.8,30,74.4,46.701251,66.584675
"685","p19",20,213.4,80,"L",75.3,34.8,31,75.3,47.578731,70.059195
"686","p19",20,213.4,80,"L",75.3,34.8,32,74.8,43.037925,64.162574
"687","p19",20,213.4,80,"L",75.3,34.8,33,71.8,43.550568,64.792203
"688","p19",20,213.4,80,"L",75.3,34.8,34,73,43.250753,66.030631
"689","p19",20,213.4,80,"L",75.3,34.8,35,70.3,38.524098,60.356901
"690","p19",20,213.4,80,"L",75.3,34.8,36,74.5,44.167737,66.146449
"691","p19",20,213.4,80,"L",75.3,34.8,37,75.2,47.495623,71.719668
"692","p19",20,213.4,80,"L",75.3,34.8,38,74.6,44.999031,67.304771
"693","p19",20,213.4,80,"L",75.3,34.8,39,74.3,43.971868,67.152197
"694","p19",20,213.4,80,"L",75.3,34.8,40,74.2,42.280246,64.876161
"695","p19",20,213.4,80,"L",75.3,34.8,41,70.8,39.680666,58.77454
"696","p19",20,213.4,80,"L",75.3,34.8,42,72.3,42.903138,64.444145
"697","p20",20,224.8,75,"R",81.4,30.1,1,31,10.528449,16.774842
"698","p20",20,224.8,75,"R",81.4,30.1,2,30.1,9.476533,16.061831
"699","p20",20,224.8,75,"R",81.4,30.1,3,32.6,10.544692,17.20877
"700","p20",20,224.8,75,"R",81.4,30.1,4,34,12.534031,20.080197
"701","p20",20,224.8,75,"R",81.4,30.1,5,34.8,13.301658,20.49994
"702","p20",20,224.8,75,"R",81.4,30.1,6,40.2,16.847936,26.67347
"703","p20",20,224.8,75,"R",81.4,30.1,7,40.8,17.825248,27.361445
"704","p20",20,224.8,75,"R",81.4,30.1,8,41.3,17.615358,27.984501
"705","p20",20,224.8,75,"R",81.4,30.1,9,41.8,19.266301,29.827352
"706","p20",20,224.8,75,"R",81.4,30.1,10,44.4,20.348507,31.614027
"707","p20",20,224.8,75,"R",81.4,30.1,11,47.2,25.196108,38.195936
"708","p20",20,224.8,75,"R",81.4,30.1,12,48.8,28.148791,39.046417
"709","p20",20,224.8,75,"R",81.4,30.1,13,47.8,25.977359,38.136268
"710","p20",20,224.8,75,"R",81.4,30.1,14,49.8,26.964972,39.151375
"711","p20",20,224.8,75,"R",81.4,30.1,15,51.2,29.746019,41.780411
"712","p20",20,224.8,75,"R",81.4,30.1,16,52.6,32.300894,47.60177
"713","p20",20,224.8,75,"R",81.4,30.1,17,52.4,29.324307,44.178477
"714","p20",20,224.8,75,"R",81.4,30.1,18,53.6,35.594158,48.925967
"715","p20",20,224.8,75,"R",81.4,30.1,19,55.4,36.364571,53.051819
"716","p20",20,224.8,75,"R",81.4,30.1,20,56.3,36.978002,53.056022
"717","p20",20,224.8,75,"R",81.4,30.1,21,56.7,36.764063,54.023007
"718","p20",20,224.8,75,"R",81.4,30.1,22,57.8,40.207206,55.514259
"719","p20",20,224.8,75,"R",81.4,30.1,23,60.4,44.340738,60.874291
"720","p20",20,224.8,75,"R",81.4,30.1,24,61.6,47.195175,64.752614
"721","p20",20,224.8,75,"R",81.4,30.1,25,62.6,47.38133,65.382183
"722","p20",20,224.8,75,"R",81.4,30.1,26,61.9,50.317733,67.574373
"723","p20",20,224.8,75,"R",81.4,30.1,27,61.9,49.54649,67.125969
"724","p20",20,224.8,75,"R",81.4,30.1,28,62.3,47.771851,64.51169
"725","p20",20,224.8,75,"R",81.4,30.1,29,63.3,49.812911,69.463331
"726","p20",20,224.8,75,"R",81.4,30.1,30,65.4,52.778725,71.081308
"727","p20",20,224.8,75,"R",81.4,30.1,31,65.3,53.580235,72.698221
"728","p20",20,224.8,75,"R",81.4,30.1,32,68,55.49574,74.609776
"729","p20",20,224.8,75,"R",81.4,30.1,33,65.6,56.027601,75.745644
"730","p20",20,224.8,75,"R",81.4,30.1,34,64.7,55.101008,74.571238
"731","p20",20,224.8,75,"R",81.4,30.1,35,65.9,54.502684,75.495676
"732","p20",20,224.8,75,"R",81.4,30.1,36,66.6,58.466077,78.995484
"733","p20",20,224.8,75,"R",81.4,30.1,37,67.8,57.023053,78.98229
"734","p20",20,224.8,75,"R",81.4,30.1,38,68.9,61.877288,83.727774
"735","p20",20,224.8,75,"R",81.4,30.1,39,68.7,55.748764,76.50626
"736","p20",20,224.8,75,"R",81.4,30.1,40,70.6,62.762601,85.508987
"737","p20",20,224.8,75,"R",81.4,30.1,41,71.7,63.688769,87.30542
"738","p20",20,224.8,75,"R",81.4,30.1,42,70.1,62.990325,83.13607
"739","p20",20,224.8,75,"R",81.4,30.1,43,73.6,69.344538,91.906795
"740","p20",20,224.8,75,"R",81.4,30.1,44,72.6,68.468421,93.554351
"741","p20",20,224.8,75,"R",81.4,30.1,45,79.6,85.898103,109.552809
"742","p20",20,224.8,75,"R",81.4,30.1,46,78.9,81.643093,106.356678
"743","p20",20,224.8,75,"R",81.4,30.1,47,80.8,88.683777,111.169278
"744","p20",20,224.8,75,"R",81.4,30.1,48,81.4,91.976726,110.345236
"745","p20",20,224.8,75,"R",81.4,30.1,49,80.8,89.080698,113.266832
"746","p21",22,216.4,70,"R",80.8,28.9,1,28.9,12.512198,15.498535
"747","p21",22,216.4,70,"R",80.8,28.9,2,34.6,16.852079,19.109729
"748","p21",22,216.4,70,"R",80.8,28.9,3,39.9,19.999545,21.705971
"749","p21",22,216.4,70,"R",80.8,28.9,4,42.2,22.32488,23.264132
"750","p21",22,216.4,70,"R",80.8,28.9,5,46.4,26.705633,27.683904
"751","p21",22,216.4,70,"R",80.8,28.9,6,49,28.905055,29.787566
"752","p21",22,216.4,70,"R",80.8,28.9,7,51.1,31.413748,31.947212
"753","p21",22,216.4,70,"R",80.8,28.9,8,53.2,33.286978,34.020778
"754","p21",22,216.4,70,"R",80.8,28.9,9,55.1,36.544542,37.136719
"755","p21",22,216.4,70,"R",80.8,28.9,10,61.1,40.332775,42.193436
"756","p21",22,216.4,70,"R",80.8,28.9,11,59.1,39.374986,42.923738
"757","p21",22,216.4,70,"R",80.8,28.9,12,60.9,41.406683,41.654074
"758","p21",22,216.4,70,"R",80.8,28.9,13,65,44.923147,45.758375
"759","p21",22,216.4,70,"R",80.8,28.9,14,70.2,48.214764,50.018632
"760","p21",22,216.4,70,"R",80.8,28.9,15,69.8,48.281395,51.380787
"761","p21",22,216.4,70,"R",80.8,28.9,16,70.9,48.741221,53.681496
"762","p21",22,216.4,70,"R",80.8,28.9,17,70.9,49.838969,54.495758
"763","p21",22,216.4,70,"R",80.8,28.9,18,70.3,51.18526,54.264255
"764","p21",22,216.4,70,"R",80.8,28.9,19,72.5,51.463647,56.433903
"765","p21",22,216.4,70,"R",80.8,28.9,20,71,48.432448,53.720161
"766","p21",22,216.4,70,"R",80.8,28.9,21,73.4,50.231965,56.449972
"767","p21",22,216.4,70,"R",80.8,28.9,22,68.9,49.337811,50.585654
"768","p21",22,216.4,70,"R",80.8,28.9,23,70.2,50.285663,53.253508
"769","p21",22,216.4,70,"R",80.8,28.9,24,69.9,49.233089,50.089549
"770","p21",22,216.4,70,"R",80.8,28.9,25,74.3,53.077992,56.266932
"771","p21",22,216.4,70,"R",80.8,28.9,26,77.2,57.817141,63.538769
"772","p21",22,216.4,70,"R",80.8,28.9,27,80.8,67.7314,72.384886
"773","p21",22,216.4,70,"R",80.8,28.9,28,77.8,NA,NA
"774","p21",22,216.4,70,"R",80.8,28.9,29,78.4,59.650811,65.282248
"775","p21",22,216.4,70,"R",80.8,28.9,30,76.4,58.58977,61.859269
"776","p22",22,202.4,74,"R",78.8,31.1,1,31.1,8.824877,10.501373
"777","p22",22,202.4,74,"R",78.8,31.1,2,34.8,11.693958,11.937697
"778","p22",22,202.4,74,"R",78.8,31.1,3,37.3,13.869993,13.27192
"779","p22",22,202.4,74,"R",78.8,31.1,4,41,16.04184,14.874274
"780","p22",22,202.4,74,"R",78.8,31.1,5,41.6,16.209323,16.083983
"781","p22",22,202.4,74,"R",78.8,31.1,6,41.9,16.222792,15.619424
"782","p22",22,202.4,74,"R",78.8,31.1,7,50.6,23.232744,20.670758
"783","p22",22,202.4,74,"R",78.8,31.1,8,56.3,29.493171,25.685619
"784","p22",22,202.4,74,"R",78.8,31.1,9,58.9,33.922725,28.720248
"785","p22",22,202.4,74,"R",78.8,31.1,10,59.6,33.645678,30.974449
"786","p22",22,202.4,74,"R",78.8,31.1,11,60.5,34.418701,30.467669
"787","p22",22,202.4,74,"R",78.8,31.1,12,67.6,41.206231,38.289792
"788","p22",22,202.4,74,"R",78.8,31.1,13,68.8,40.623324,39.311604
"789","p22",22,202.4,74,"R",78.8,31.1,14,71.8,44.080946,44.259231
"790","p22",22,202.4,74,"R",78.8,31.1,15,71.3,40.934129,40.411019
"791","p22",22,202.4,74,"R",78.8,31.1,16,72.6,46.390494,45.834033
"792","p22",22,202.4,74,"R",78.8,31.1,17,74.4,48.023793,46.330451
"793","p22",22,202.4,74,"R",78.8,31.1,18,75.8,48.604512,49.915299
"794","p22",22,202.4,74,"R",78.8,31.1,19,77,51.476235,51.271064
"795","p22",22,202.4,74,"R",78.8,31.1,20,78.8,52.476874,54.742204
"796","p23",19,170,71,"R",80.2,32.9,1,33,9.805783,14.929758
"797","p23",19,170,71,"R",80.2,32.9,2,32.9,9.872151,14.329854
"798","p23",19,170,71,"R",80.2,32.9,3,35,11.306399,16.380135
"799","p23",19,170,71,"R",80.2,32.9,4,35.3,11.82185,15.862938
"800","p23",19,170,71,"R",80.2,32.9,5,35.4,12.016926,15.548694
"801","p23",19,170,71,"R",80.2,32.9,6,37,11.682325,17.171581
"802","p23",19,170,71,"R",80.2,32.9,7,41.1,15.864066,20.023135
"803","p23",19,170,71,"R",80.2,32.9,8,42,16.353424,21.193467
"804","p23",19,170,71,"R",80.2,32.9,9,44.1,18.810944,23.181526
"805","p23",19,170,71,"R",80.2,32.9,10,45.6,19.846861,24.766389
"806","p23",19,170,71,"R",80.2,32.9,11,45.2,20.688064,24.538767
"807","p23",19,170,71,"R",80.2,32.9,12,46.4,20.415663,25.348013
"808","p23",19,170,71,"R",80.2,32.9,13,50.4,24.292353,27.736414
"809","p23",19,170,71,"R",80.2,32.9,14,48.8,23.271154,26.560575
"810","p23",19,170,71,"R",80.2,32.9,15,50.8,25.687582,29.146883
"811","p23",19,170,71,"R",80.2,32.9,16,51.8,26.913956,29.895255
"812","p23",19,170,71,"R",80.2,32.9,17,54.3,28.779311,32.313761
"813","p23",19,170,71,"R",80.2,32.9,18,55.2,29.923703,35.354928
"814","p23",19,170,71,"R",80.2,32.9,19,57.7,32.24292,36.823808
"815","p23",19,170,71,"R",80.2,32.9,20,59.8,34.581391,38.737806
"816","p23",19,170,71,"R",80.2,32.9,21,61,35.714853,41.295516
"817","p23",19,170,71,"R",80.2,32.9,22,62.5,36.232965,41.47892
"818","p23",19,170,71,"R",80.2,32.9,23,63.4,36.6891,43.516043
"819","p23",19,170,71,"R",80.2,32.9,24,66.5,39.459317,47.185952
"820","p23",19,170,71,"R",80.2,32.9,25,67.1,38.692053,45.435954
"821","p23",19,170,71,"R",80.2,32.9,26,70.9,41.96902,49.806697
"822","p23",19,170,71,"R",80.2,32.9,27,73.1,44.137622,49.406775
"823","p23",19,170,71,"R",80.2,32.9,28,75.4,45.140378,54.092394
"824","p23",19,170,71,"R",80.2,32.9,29,76,47.311912,55.573695
"825","p23",19,170,71,"R",80.2,32.9,30,76.1,48.455019,55.608821
"826","p23",19,170,71,"R",80.2,32.9,31,71,41.418172,49.137447
"827","p23",19,170,71,"R",80.2,32.9,32,77.1,49.297443,55.505307
"828","p23",19,170,71,"R",80.2,32.9,33,79.6,50.356917,58.813889
"829","p23",19,170,71,"R",80.2,32.9,34,80.2,54.197864,60.127971
"830","p24",20,188.6,75,"R",79.6,24.9,1,24.9,4.584222,6.294771
"831","p24",20,188.6,75,"R",79.6,24.9,2,28.7,5.675324,7.937397
"832","p24",20,188.6,75,"R",79.6,24.9,3,NA,5.74893,9.717831
"833","p24",20,188.6,75,"R",79.6,24.9,4,46,11.734831,17.809955
"834","p24",20,188.6,75,"R",79.6,24.9,5,51.7,16.199893,23.650856
"835","p24",20,188.6,75,"R",79.6,24.9,6,59.7,23.171218,29.765347
"836","p24",20,188.6,75,"R",79.6,24.9,7,62.6,25.357801,31.838714
"837","p24",20,188.6,75,"R",79.6,24.9,8,64.9,29.248659,34.363058
"838","p24",20,188.6,75,"R",79.6,24.9,9,65.1,28.946647,33.277945
"839","p24",20,188.6,75,"R",79.6,24.9,10,68.1,32.210036,36.820552
"840","p24",20,188.6,75,"R",79.6,24.9,11,67.8,31.613882,37.413114
"841","p24",20,188.6,75,"R",79.6,24.9,12,69.9,35.460688,39.702926
"842","p24",20,188.6,75,"R",79.6,24.9,13,70.1,35.740422,39.941017
"843","p24",20,188.6,75,"R",79.6,24.9,14,70.6,36.651272,39.780752
"844","p24",20,188.6,75,"R",79.6,24.9,15,70.8,37.093641,42.208803
"845","p24",20,188.6,75,"R",79.6,24.9,16,70.9,41.337339,44.302245
"846","p24",20,188.6,75,"R",79.6,24.9,17,72.5,36.06746,38.928034
"847","p24",20,188.6,75,"R",79.6,24.9,18,73.1,39.400382,42.613187
"848","p24",20,188.6,75,"R",79.6,24.9,19,74.4,40.290519,44.106974
"849","p24",20,188.6,75,"R",79.6,24.9,20,72.7,40.001131,44.070747
"850","p24",20,188.6,75,"R",79.6,24.9,21,75.9,44.801042,45.146674
"851","p24",20,188.6,75,"R",79.6,24.9,22,69.1,32.6464,38.707249
"852","p24",20,188.6,75,"R",79.6,24.9,23,70.2,34.730423,38.917958
"853","p24",20,188.6,75,"R",79.6,24.9,24,75.2,40.890543,43.879484
"854","p24",20,188.6,75,"R",79.6,24.9,25,73.4,41.473693,45.792197
"855","p24",20,188.6,75,"R",79.6,24.9,26,75.4,43.110274,43.910467
"856","p24",20,188.6,75,"R",79.6,24.9,27,76,44.843464,46.790728
"857","p24",20,188.6,75,"R",79.6,24.9,28,79.6,51.129097,51.178879
"858","p24",20,188.6,75,"R",79.6,24.9,29,76.8,47.320331,48.489063
"859","p25",22,193.2,74,"R",80.3,28.3,1,28.3,9.622698,7.412387
"860","p25",22,193.2,74,"R",80.3,28.3,2,29.8,9.752341,10.004739
"861","p25",22,193.2,74,"R",80.3,28.3,3,30.8,9.667007,12.282839
"862","p25",22,193.2,74,"R",80.3,28.3,4,33.1,10.739012,13.198713
"863","p25",22,193.2,74,"R",80.3,28.3,5,36.8,11.511051,16.094218
"864","p25",22,193.2,74,"R",80.3,28.3,6,40.9,12.13145,19.876714
"865","p25",22,193.2,74,"R",80.3,28.3,7,46.3,16.555698,25.718553
"866","p25",22,193.2,74,"R",80.3,28.3,8,47.7,18.801894,29.042019
"867","p25",22,193.2,74,"R",80.3,28.3,9,55.3,26.32122,35.828915
"868","p25",22,193.2,74,"R",80.3,28.3,10,59.3,30.584484,41.626091
"869","p25",22,193.2,74,"R",80.3,28.3,11,61.4,32.727913,45.959266
"870","p25",22,193.2,74,"R",80.3,28.3,12,62.3,33.372839,46.174841
"871","p25",22,193.2,74,"R",80.3,28.3,13,67.4,40.548934,54.110958
"872","p25",22,193.2,74,"R",80.3,28.3,14,68.6,42.653352,56.393481
"873","p25",22,193.2,74,"R",80.3,28.3,15,70.9,45.675775,59.323681
"874","p25",22,193.2,74,"R",80.3,28.3,16,73.3,48.239651,60.779054
"875","p25",22,193.2,74,"R",80.3,28.3,17,72.7,49.339027,62.572509
"876","p25",22,193.2,74,"R",80.3,28.3,18,73.4,49.657804,61.934165
"877","p25",22,193.2,74,"R",80.3,28.3,19,75.2,50.1627,63.268361
"878","p25",22,193.2,74,"R",80.3,28.3,20,74.6,51.612052,65.548169
"879","p25",22,193.2,74,"R",80.3,28.3,21,76.3,53.404829,66.268825
"880","p25",22,193.2,74,"R",80.3,28.3,22,75.1,52.833072,65.558678
"881","p25",22,193.2,74,"R",80.3,28.3,23,76.3,53.229348,66.04422
"882","p25",22,193.2,74,"R",80.3,28.3,24,76.9,56.368348,68.425634
"883","p25",22,193.2,74,"R",80.3,28.3,25,78.1,55.604214,66.742952
"884","p25",22,193.2,74,"R",80.3,28.3,26,77.1,56.898882,69.911892
"885","p25",22,193.2,74,"R",80.3,28.3,27,76.3,54.203552,66.582966
"886","p25",22,193.2,74,"R",80.3,28.3,28,77.1,57.178229,68.423331
"887","p25",22,193.2,74,"R",80.3,28.3,29,77.9,57.19284,67.809326
"888","p25",22,193.2,74,"R",80.3,28.3,30,78.9,57.33845,69.475604
"889","p25",22,193.2,74,"R",80.3,28.3,31,78.9,58.465867,68.107687
"890","p25",22,193.2,74,"R",80.3,28.3,32,77.8,59.73357,67.622103
"891","p25",22,193.2,74,"R",80.3,28.3,33,78.2,58.971772,68.679612
"892","p25",22,193.2,74,"R",80.3,28.3,34,78.8,57.619581,68.927135
"893","p25",22,193.2,74,"R",80.3,28.3,35,77.6,58.367859,67.497292
"894","p25",22,193.2,74,"R",80.3,28.3,36,79.1,57.374601,68.200047
"895","p25",22,193.2,74,"R",80.3,28.3,37,75.6,53.286778,66.443989
"896","p25",22,193.2,74,"R",80.3,28.3,38,76.3,51.661427,64.753724
"897","p25",22,193.2,74,"R",80.3,28.3,39,76.4,54.250072,65.742205
"898","p25",22,193.2,74,"R",80.3,28.3,40,80.3,60.017267,70.875552
"899","p26",25,206,73,"R",82.1,32.1,1,32.1,6.941413,13.85806
"900","p26",25,206,73,"R",82.1,32.1,2,37.1,9.70243,18.087644
"901","p26",25,206,73,"R",82.1,32.1,3,41.7,14.024446,21.711426
"902","p26",25,206,73,"R",82.1,32.1,4,37.1,9.227794,17.643316
"903","p26",25,206,73,"R",82.1,32.1,5,41.6,11.49313,22.145455
"904","p26",25,206,73,"R",82.1,32.1,6,42.8,13.056114,21.907833
"905","p26",25,206,73,"R",82.1,32.1,7,48.2,18.490009,29.24103
"906","p26",25,206,73,"R",82.1,32.1,8,48.4,18.91604,29.301676
"907","p26",25,206,73,"R",82.1,32.1,9,50.5,21.396247,31.574275
"908","p26",25,206,73,"R",82.1,32.1,10,52.4,23.855274,32.8781
"909","p26",25,206,73,"R",82.1,32.1,11,55.1,25.958643,36.84205
"910","p26",25,206,73,"R",82.1,32.1,12,54.1,25.955347,35.317832
"911","p26",25,206,73,"R",82.1,32.1,13,57.3,30.462758,40.455482
"912","p26",25,206,73,"R",82.1,32.1,14,55.9,26.466089,38.948887
"913","p26",25,206,73,"R",82.1,32.1,15,58.1,31.399207,41.766991
"914","p26",25,206,73,"R",82.1,32.1,16,62.8,36.707276,48.510176
"915","p26",25,206,73,"R",82.1,32.1,17,66.7,41.956024,53.341124
"916","p26",25,206,73,"R",82.1,32.1,18,69.9,46.512596,58.817941
"917","p26",25,206,73,"R",82.1,32.1,19,70.7,46.991014,57.96643
"918","p26",25,206,73,"R",82.1,32.1,20,72.4,49.144662,61.887478
"919","p26",25,206,73,"R",82.1,32.1,21,75.7,52.170208,64.289138
"920","p26",25,206,73,"R",82.1,32.1,22,73.8,51.826153,65.387758
"921","p26",25,206,73,"R",82.1,32.1,23,75.9,52.652207,66.032982
"922","p26",25,206,73,"R",82.1,32.1,24,77.2,54.317499,67.129556
"923","p26",25,206,73,"R",82.1,32.1,25,77.6,54.218476,66.840179
"924","p26",25,206,73,"R",82.1,32.1,26,76.9,54.099333,65.959114
"925","p26",25,206,73,"R",82.1,32.1,27,76.2,53.100062,67.829922
"926","p26",25,206,73,"R",82.1,32.1,28,72.7,46.844989,60.420189
"927","p26",25,206,73,"R",82.1,32.1,29,67.3,40.405081,55.240479
"928","p26",25,206,73,"R",82.1,32.1,30,74.3,50.437554,64.608416
"929","p26",25,206,73,"R",82.1,32.1,31,73.1,47.842955,62.146586
"930","p26",25,206,73,"R",82.1,32.1,32,76.3,51.707542,65.937084
"931","p26",25,206,73,"R",82.1,32.1,33,80.8,60.47519,75.872989
"932","p26",25,206,73,"R",82.1,32.1,34,81.5,60.2627,74.086413
"933","p26",25,206,73,"R",82.1,32.1,35,81.6,61.569264,73.958564
"934","p26",25,206,73,"R",82.1,32.1,36,82.1,61.355833,75.735349
"935","p27",20,176.8,70,"L",77.9,33.3,1,33.3,10.938404,15.812829
"936","p27",20,176.8,70,"L",77.9,33.3,2,37.5,12.102678,18.473257
"937","p27",20,176.8,70,"L",77.9,33.3,3,39.9,12.668589,19.747056
"938","p27",20,176.8,70,"L",77.9,33.3,4,47.8,19.821247,25.618975
"939","p27",20,176.8,70,"L",77.9,33.3,5,50.5,22.791866,27.092237
"940","p27",20,176.8,70,"L",77.9,33.3,6,50.6,23.427903,27.128587
"941","p27",20,176.8,70,"L",77.9,33.3,7,61.8,32.327991,38.316443
"942","p27",20,176.8,70,"L",77.9,33.3,8,58.6,28.5117,33.754283
"943","p27",20,176.8,70,"L",77.9,33.3,9,71.8,41.352743,53.369862
"944","p27",20,176.8,70,"L",77.9,33.3,10,71.6,41.408763,51.348958
"945","p27",20,176.8,70,"L",77.9,33.3,11,72.5,42.648189,53.85774
"946","p27",20,176.8,70,"L",77.9,33.3,12,72.5,41.495265,53.949721
"947","p27",20,176.8,70,"L",77.9,33.3,13,74.1,45.347988,56.737001
"948","p27",20,176.8,70,"L",77.9,33.3,14,74.1,45.723176,56.367189
"949","p27",20,176.8,70,"L",77.9,33.3,15,72.1,42.318874,52.73176
